date,nav,n_pos,ret
2025-08-29,1454508.8440138206,0,0.0
2025-09-01,1454508.8440138206,0,0.0
2025-09-02,1454508.8440138206,0,0.0
2025-09-03,1454508.8440138206,0,0.0
2025-09-04,1444678.1429018262,29,-0.006758777131162685
2025-09-05,1485711.6118077089,29,0.028403190778163
2025-09-08,1504206.1903003585,29,0.012448296389194091
2025-09-09,1515985.7312033705,29,0.007831067960609728
2025-09-10,1519431.83241157,29,0.002273175226698232
2025-09-11,1512933.8485801301,29,-0.004276587927690478
2025-09-12,1527988.915573563,29,0.009950908962451877
2025-09-15,1530581.6340845171,29,0.001696817617280244
2025-09-16,1521326.4669642872,29,-0.006046830116164137
2025-09-17,1534501.767950589,29,0.008660403452121823
2025-09-18,1514132.9308975406,29,-0.013273909146583884
2025-09-19,1512174.0415754772,29,-0.0012937366872419753
2025-09-22,1501206.766812197,29,-0.0072526537698358595
2025-09-23,1480041.579021755,29,-0.014098782565033496
2025-09-24,1490151.1153541384,29,0.0068305758944051664
2025-09-25,1488756.267538847,29,-0.000936044539992853
2025-09-26,1470142.7142571926,29,-0.012502753934615196
2025-09-29,1494907.2585938128,29,0.01684499341217549
2025-09-30,1523491.3692474265,29,0.019120992616292076
2025-10-02,1539156.245830104,29,0.010282222071540614
2025-10-03,1535847.295659038,29,-0.002149846826812185
2025-10-06,1524083.008871522,29,-0.007659802391010384
2025-10-08,1526523.105296816,29,0.0016010259356546985
2025-10-09,1535077.912807076,29,0.005604112692809027
2025-10-10,1513090.575386387,29,-0.014323271305807794
2025-10-13,1491827.8431147397,29,-0.014052517818517019
2025-10-14,1461841.8987052676,29,-0.02010013725636428
2025-10-15,1492968.633568079,29,0.021292818936425206
2025-10-16,1491829.9093113453,29,-0.0007627248363631933
2025-10-17,1451429.4139905937,29,-0.027081167275565088
2025-10-20,1466818.8921095654,0,0.010602980737905554
2025-10-21,1466818.8921095654,0,0.0
2025-10-22,1466818.8921095654,0,0.0
2025-10-23,1466818.8921095654,0,0.0
2025-10-24,1466818.8921095654,0,0.0
2025-10-27,1457343.630812692,12,-0.006459734973310982
2025-10-28,1451791.9934322033,12,-0.003809422337402224
2025-10-30,1460801.1040316452,12,0.006205510596696051
2025-10-31,1437734.9596986915,12,-0.01579006496455526
2025-11-03,1458782.079571397,12,0.01463908193281771
2025-11-04,1447623.973769918,12,-0.007648918887704803
2025-11-05,1454504.9614021531,12,0.004753297649745081
2025-11-06,1476629.8190269908,12,0.01521126308397669
2025-11-07,1470198.5883002547,12,-0.00435534393513326
2025-11-10,1489955.5835101022,12,0.013438317358670071
2025-11-11,1493157.004993163,12,0.00214866907342226
2025-11-12,1495324.2159085413,12,0.0014514286897702178
2025-11-13,1501037.9668397987,12,0.0038210783122947234
2025-11-14,1477684.845598917,12,-0.015557981714511948
2025-11-17,1472269.7783848788,12,-0.003664561648694109
2025-11-18,1444884.8661831515,12,-0.01860047160091083
2025-11-19,1446238.143799507,12,0.0009365989277265729
2025-11-20,1443046.8470752528,12,-0.002206619108987229
2025-11-21,1407259.0106414882,12,-0.02480019031003655
2025-11-24,1427958.9780134945,12,0.014709422512469983
2025-11-25,1433955.5644302946,12,0.004199410843820139
